OasisID,continent,exact_background_class,background_class,polygon_area_km2
NAMX21008,North America,BWh_background,BWh oases,36.282192
NAUS23012,North America,non_BWh_BWk_background,non-BW oases,75.707795
NAUS26003,North America,BWh_background,BWh oases,57.256818
NAUS26008,North America,BWh_background,BWh oases,9.450515
NAUS26006,North America,BWh_background,BWh oases,15.464431
NAUS26009,North America,BWh_background,BWh oases,7.787984
NAUS26011,North America,BWh_background,BWh oases,3.863674
NAUS26010,North America,BWh_background,BWh oases,4.954361
NAUS26005,North America,BWh_background,BWh oases,23.888279
NAUS26013,North America,BWh_background,BWh oases,1.154494
NAUS19034,North America,non_BWh_BWk_background,non-BW oases,76.773629
NAUS25038,North America,BWh_background,BWh oases,22.015021
NAUS19025,North America,non_BWh_BWk_background,non-BW oases,147.560734
NAUS25047,North America,BWh_background,BWh oases,8.716516
NAUS19064,North America,non_BWh_BWk_background,non-BW oases,14.184403
NAUS26007,North America,BWh_background,BWh oases,13.150915
NAUS26012,North America,BWh_background,BWh oases,1.352324
NAUS19023,North America,non_BWh_BWk_background,non-BW oases,165.905699
NAUS26002,North America,BWh_background,BWh oases,153.098103
NAUS19037,North America,non_BWh_BWk_background,non-BW oases,56.883488
NAUS19033,North America,BWh_background,BWh oases,93.2996
NAUS25005,North America,mixed_BWh_BWk,BWh/BWk oases,944.918114
NAUS19013,North America,BWh_background,BWh oases,390.20458
NAUS25058,North America,non_BWh_BWk_background,non-BW oases,1.811146
NAUS19102,North America,non_BWh_BWk_background,non-BW oases,3.38778
NAUS19068,North America,non_BWh_BWk_background,non-BW oases,12.038668
NAUS23010,North America,non_BWh_BWk_background,non-BW oases,114.676324
NAUS25033,North America,non_BWh_BWk_background,non-BW oases,31.381071
NAUS19097,North America,non_BWh_BWk_background,non-BW oases,4.234379
NAUS19040,North America,BWh_background,BWh oases,53.768575
NAUS25027,North America,non_BWh_BWk_background,non-BW oases,67.494116
NAUS26004,North America,BWk_background,BWk oases,27.518422
NAUS19071,North America,non_BWh_BWk_background,non-BW oases,10.522491
NAUS19058,North America,BWh_background,BWh oases,17.739116
NAUS19050,North America,non_BWh_BWk_background,non-BW oases,28.874324
NAUS26001,North America,non_BWh_BWk_background,non-BW oases,184.291156
NAUS19011,North America,BWh_background,BWh oases,444.326964
NAUS19103,North America,non_BWh_BWk_background,non-BW oases,3.369195
NAUS19080,North America,non_BWh_BWk_background,non-BW oases,7.758117
NAUS19121,North America,BWh_background,BWh oases,1.062133
NAUS23005,North America,mixed_BWh_BWk,BWh/BWk oases,1299.453403
NAUS19101,North America,non_BWh_BWk_background,non-BW oases,3.56256
NAUS19085,North America,non_BWh_BWk_background,non-BW oases,6.931878
NAUS19110,North America,non_BWh_BWk_background,non-BW oases,2.739627
NAUS19016,North America,BWk_background,BWk oases,308.879108
NAUS19044,North America,non_BWh_BWk_background,non-BW oases,40.732441
NA2X23007,North America,BWh_background,BWh oases,333.940719
NA2X25022,North America,BWh_background,BWh oases,119.792631
NA2X25026,North America,BWh_background,BWh oases,75.880655
NA2X23001,North America,mixed_BWh_BWk,BWh/BWk oases,4320.968348
NAMX21009,North America,BWh_background,BWh oases,35.167044
NAMX21020,North America,BWh_background,BWh oases,7.685738
NAMX21013,North America,BWh_background,BWh oases,17.853574
NAMX21007,North America,BWh_background,BWh oases,238.94039
NAMX20043,North America,BWh_background,BWh oases,7.683779
NAMX20045,North America,BWh_background,BWh oases,7.003711
NAMX20012,North America,BWh_background,BWh oases,65.944246
NAMX21024,North America,BWh_background,BWh oases,4.21774
NAMX20028,North America,BWh_background,BWh oases,15.464688
NAMX25034,North America,non_BWh_BWk_background,non-BW oases,29.9902
NAMX25036,North America,non_BWh_BWk_background,non-BW oases,24.597212
NAMX25031,North America,BWh_background,BWh oases,35.202029
NAMX25018,North America,BWh_background,BWh oases,157.326277
NAMX25029,North America,BWh_background,BWh oases,54.953
NAMX25016,North America,BWh_background,BWh oases,256.414716
NAMX23015,North America,BWh_background,BWh oases,39.511467
NAMX21031,North America,BWh_background,BWh oases,1.398569
NAMX21015,North America,BWh_background,BWh oases,15.316343
NAMX25025,North America,BWh_background,BWh oases,78.619589
NAMX25055,North America,BWh_background,BWh oases,5.14144
NAMX25002,North America,BWh_background,BWh oases,4824.005652
NAMX21012,North America,BWh_background,BWh oases,27.743708
NAMX25040,North America,BWh_background,BWh oases,16.996542
NAMX25048,North America,BWh_background,BWh oases,8.189176
NAMX23008,North America,BWh_background,BWh oases,174.837138
NAMX25053,North America,BWh_background,BWh oases,6.650481
NAMX23018,North America,BWh_background,BWh oases,35.313359
NAMX23025,North America,BWh_background,BWh oases,11.143237
NAMX25008,North America,BWh_background,BWh oases,775.485021
NAMX25052,North America,BWh_background,BWh oases,6.794953
NAMX25024,North America,BWh_background,BWh oases,94.83501
NAMX25044,North America,BWh_background,BWh oases,13.170915
NAMX25041,North America,BWh_background,BWh oases,15.958852
NAMX23009,North America,BWh_background,BWh oases,125.280536
NAMX23017,North America,BWh_background,BWh oases,37.525021
NAMX23002,North America,BWh_background,BWh oases,3826.666117
NAMX23030,North America,BWh_background,BWh oases,1.922733
NAMX23021,North America,BWh_background,BWh oases,22.486115
NAMX25049,North America,BWh_background,BWh oases,8.087431
NAMX25045,North America,BWh_background,BWh oases,10.926969
NAMX23020,North America,BWh_background,BWh oases,27.200219
NAMX25035,North America,BWh_background,BWh oases,25.005867
NAMX25023,North America,BWh_background,BWh oases,96.917381
NAMX21004,North America,BWh_background,BWh oases,1062.928374
NAMX23003,North America,BWh_background,BWh oases,3507.74626
NAMX25007,North America,BWh_background,BWh oases,846.276274
NAMX23019,North America,BWh_background,BWh oases,35.099963
NAMX23006,North America,BWh_background,BWh oases,1289.447822
NAMX25050,North America,non_BWh_BWk_background,non-BW oases,8.003851
NAMX21014,North America,non_BWh_BWk_background,non-BW oases,17.036105
NAMX25001,North America,non_BWh_BWk_background,non-BW oases,6819.5329
NAMX21022,North America,non_BWh_BWk_background,non-BW oases,6.30511
NAMX25032,North America,BWh_background,BWh oases,32.501865
NAMX25012,North America,BWh_background,BWh oases,569.368103
NAMX25042,North America,mixed_BWh_BWk,BWh/BWk oases,15.210693
NAMX25046,North America,non_BWh_BWk_background,non-BW oases,10.355613
NAMX25051,North America,BWh_background,BWh oases,7.315215
NAMX25015,North America,BWh_background,BWh oases,292.821212
NAMX25011,North America,BWh_background,BWh oases,623.941732
NAMX25054,North America,BWh_background,BWh oases,5.159151
NAMX25014,North America,mixed_BWh_BWk,BWh/BWk oases,300.92688
NAMX25057,North America,BWh_background,BWh oases,4.307466
NAMX25010,North America,mixed_BWh_BWk,BWh/BWk oases,658.119533
NAMX25043,North America,BWh_background,BWh oases,14.119136
NAMX25013,North America,BWh_background,BWh oases,455.657253
NAMX25059,North America,BWh_background,BWh oases,1.388679
NAMX25039,North America,BWh_background,BWh oases,19.744553
NAMX25019,North America,BWh_background,BWh oases,146.881157
NAMX25021,North America,non_BWh_BWk_background,non-BW oases,130.609711
NAMX25006,North America,BWh_background,BWh oases,868.789438
NAMX25009,North America,mixed_BWh_BWk,BWh/BWk oases,757.59096
NAMX25020,North America,mixed_BWh_BWk,BWh/BWk oases,136.104974
NAMX25028,North America,BWh_background,BWh oases,60.36198
NAMX25004,North America,BWh_background,BWh oases,1007.609087
NAMX25056,North America,non_BWh_BWk_background,non-BW oases,4.892145
NAMX25037,North America,non_BWh_BWk_background,non-BW oases,23.431784
NAMX25017,North America,BWh_background,BWh oases,194.177347
NA2X21003,North America,non_BWh_BWk_background,non-BW oases,2552.026951
NAUS24077,North America,BWh_background,BWh oases,15.670956
NAUS24047,North America,BWh_background,BWh oases,54.429981
NAUS19074,North America,BWh_background,BWh oases,9.437529
NAUS24023,North America,BWh_background,BWh oases,205.047145
NAUS19005,North America,mixed_BWh_BWk,BWh/BWk oases,1233.818084
NAUS19112,North America,BWh_background,BWh oases,2.57467
NAUS19059,North America,BWh_background,BWh oases,17.339793
NAUS20017,North America,BWh_background,BWh oases,35.982757
NAUS19090,North America,BWh_background,BWh oases,5.968039
NAUS19081,North America,BWh_background,BWh oases,7.743065
NAUS19087,North America,BWh_background,BWh oases,6.589159
NAUS20009,North America,BWh_background,BWh oases,98.42147
NAUS19046,North America,BWh_background,BWh oases,38.653202
NAUS19096,North America,BWh_background,BWh oases,4.316331
NAUS19051,North America,BWh_background,BWh oases,28.401309
NAUS20013,North America,BWh_background,BWh oases,54.041495
NAUS19036,North America,BWh_background,BWh oases,66.169526
NAUS19070,North America,BWh_background,BWh oases,11.212661
NAUS19017,North America,mixed_BWh_BWk,BWh/BWk oases,301.722008
NAUS20005,North America,BWk_background,BWk oases,706.721856
NAUS20055,North America,BWk_background,BWk oases,4.435325
NAUS19043,North America,mixed_BWh_BWk,BWh/BWk oases,41.680508
NAUS24053,North America,BWk_background,BWk oases,39.415587
NAUS24078,North America,BWk_background,BWk oases,15.006333
NAUS20022,North America,BWk_background,BWk oases,19.929386
NAUS24051,North America,BWk_background,BWk oases,39.878028
NAUS24055,North America,BWk_background,BWk oases,36.082114
NAUS19045,North America,non_BWh_BWk_background,non-BW oases,38.935795
NAUS24070,North America,BWk_background,BWk oases,17.144991
NAUS24018,North America,non_BWh_BWk_background,non-BW oases,344.05312
NAUS20033,North America,BWk_background,BWk oases,13.148298
NAUS24108,North America,BWk_background,BWk oases,5.470712
NAUS24009,North America,non_BWh_BWk_background,non-BW oases,619.230397
NAUS19067,North America,non_BWh_BWk_background,non-BW oases,12.719007
NAUS24136,North America,BWk_background,BWk oases,2.20998
NAUS19105,North America,non_BWh_BWk_background,non-BW oases,3.198711
NAUS24137,North America,BWk_background,BWk oases,2.19449
NAUS24041,North America,non_BWh_BWk_background,non-BW oases,76.247889
NAUS24112,North America,BWk_background,BWk oases,5.181025
NAUS24107,North America,BWk_background,BWk oases,5.595804
NAUS19072,North America,non_BWh_BWk_background,non-BW oases,10.483528
NAUS24065,North America,non_BWh_BWk_background,non-BW oases,19.635464
NAUS24081,North America,BWk_background,BWk oases,14.383061
NAUS24125,North America,BWk_background,BWk oases,2.776547
NAUS24117,North America,BWk_background,BWk oases,3.616887
NAUS24106,North America,BWk_background,BWk oases,5.607975
NAUS24026,North America,non_BWh_BWk_background,non-BW oases,185.793446
NAUS24031,North America,non_BWh_BWk_background,non-BW oases,120.246377
NAUS24037,North America,non_BWh_BWk_background,non-BW oases,103.794744
NAUS24143,North America,BWk_background,BWk oases,1.804271
NAUS24102,North America,BWk_background,BWk oases,6.381355
NAUS24090,North America,BWk_background,BWk oases,10.472276
NAUS24029,North America,BWk_background,BWk oases,152.678915
NAUS24130,North America,BWk_background,BWk oases,2.625284
NAUS24035,North America,non_BWh_BWk_background,non-BW oases,107.985144
NAUS24062,North America,non_BWh_BWk_background,non-BW oases,22.603295
NAUS24140,North America,BWk_background,BWk oases,1.987909
NAUS19108,North America,non_BWh_BWk_background,non-BW oases,3.064601
NAUS24060,North America,BWk_background,BWk oases,25.07908
NAUS24030,North America,non_BWh_BWk_background,non-BW oases,125.549302
NAUS24100,North America,BWk_background,BWk oases,7.165636
NAUS19035,North America,non_BWh_BWk_background,non-BW oases,76.764816
NAUS24043,North America,non_BWh_BWk_background,non-BW oases,59.830917
NAUS24064,North America,BWk_background,BWk oases,21.842673
NAUS24028,North America,BWk_background,BWk oases,163.306834
NAUS24050,North America,non_BWh_BWk_background,non-BW oases,45.635558
NAUS24074,North America,non_BWh_BWk_background,non-BW oases,16.397282
NAUS24097,North America,non_BWh_BWk_background,non-BW oases,7.936656
NAUS24075,North America,non_BWh_BWk_background,non-BW oases,16.083959
NAUS24012,North America,BWk_background,BWk oases,443.098066
NAUS24014,North America,non_BWh_BWk_background,non-BW oases,388.728356
NAUS24010,North America,non_BWh_BWk_background,non-BW oases,605.057188
NAUS24016,North America,BWk_background,BWk oases,365.179171
NAUS24092,North America,non_BWh_BWk_background,non-BW oases,10.01706
NAUS24049,North America,non_BWh_BWk_background,non-BW oases,48.873756
NAUS24131,North America,non_BWh_BWk_background,non-BW oases,2.565617
NAUS24110,North America,non_BWh_BWk_background,non-BW oases,5.256352
NAUS24121,North America,non_BWh_BWk_background,non-BW oases,3.178001
NAUS24068,North America,non_BWh_BWk_background,non-BW oases,18.244662
NAUS24135,North America,non_BWh_BWk_background,non-BW oases,2.273665
NAUS24132,North America,non_BWh_BWk_background,non-BW oases,2.553307
NAUS24046,North America,BWk_background,BWk oases,55.854354
NAUS24111,North America,non_BWh_BWk_background,non-BW oases,5.251076
NAUS24093,North America,non_BWh_BWk_background,non-BW oases,9.7747
NAUS24008,North America,BWk_background,BWk oases,775.524629
NAUS24025,North America,BWk_background,BWk oases,190.569795
NAUS24034,North America,non_BWh_BWk_background,non-BW oases,110.973516
NAUS24059,North America,BWk_background,BWk oases,26.313561
NAUS24072,North America,non_BWh_BWk_background,non-BW oases,16.543425
NAUS24011,North America,BWk_background,BWk oases,477.05857
NAUS24066,North America,BWk_background,BWk oases,19.446376
NAUS24080,North America,non_BWh_BWk_background,non-BW oases,14.63631
NAUS24042,North America,BWk_background,BWk oases,63.9061
NAUS24113,North America,BWk_background,BWk oases,4.936655
NAUS24139,North America,BWk_background,BWk oases,2.071773
NAUS24039,North America,non_BWh_BWk_background,non-BW oases,90.603303
NAUS24027,North America,non_BWh_BWk_background,non-BW oases,182.879695
NAUS24085,North America,BWk_background,BWk oases,12.83076
NAUS24006,North America,BWk_background,BWk oases,1119.31989
NAUS24054,North America,BWk_background,BWk oases,39.09329
NAUS24082,North America,BWk_background,BWk oases,14.27223
NAUS24126,North America,BWk_background,BWk oases,2.737945
NAUS24045,North America,non_BWh_BWk_background,non-BW oases,56.326794
NAUS24124,North America,BWk_background,BWk oases,2.906723
NAUS24128,North America,BWk_background,BWk oases,2.649466
NAUS24105,North America,BWk_background,BWk oases,6.088116
NAUS24044,North America,non_BWh_BWk_background,non-BW oases,56.786775
NAUS24101,North America,BWk_background,BWk oases,6.612235
NAUS24056,North America,non_BWh_BWk_background,non-BW oases,34.475526
NAUS24015,North America,BWk_background,BWk oases,376.875327
NAUS24120,North America,non_BWh_BWk_background,non-BW oases,3.277503
NAUS24096,North America,non_BWh_BWk_background,non-BW oases,8.277782
NAUS24098,North America,BWk_background,BWk oases,7.878235
NAUS24147,North America,non_BWh_BWk_background,non-BW oases,1.010522
NAUS24138,North America,non_BWh_BWk_background,non-BW oases,2.172111
NAUS24118,North America,non_BWh_BWk_background,non-BW oases,3.301989
NAUS24116,North America,non_BWh_BWk_background,non-BW oases,4.058337
NAUS24119,North America,non_BWh_BWk_background,non-BW oases,3.295419
NAUS24073,North America,BWk_background,BWk oases,16.461092
NAUS24095,North America,BWk_background,BWk oases,8.334821
NAUS24109,North America,non_BWh_BWk_background,non-BW oases,5.390255
NAUS24127,North America,non_BWh_BWk_background,non-BW oases,2.685768
NAUS24061,North America,BWk_background,BWk oases,24.794543
NAUS24141,North America,BWk_background,BWk oases,1.949764
NAUS24032,North America,non_BWh_BWk_background,non-BW oases,114.976076
NAUS24145,North America,BWk_background,BWk oases,1.155487
NAUS24021,North America,BWk_background,BWk oases,284.845206
NAUS24142,North America,non_BWh_BWk_background,non-BW oases,1.872675
NAUS24020,North America,non_BWh_BWk_background,non-BW oases,296.644724
NAUS24088,North America,non_BWh_BWk_background,non-BW oases,11.174166
NAUS24071,North America,non_BWh_BWk_background,non-BW oases,16.5604
NAUS24048,North America,non_BWh_BWk_background,non-BW oases,51.628431
NAUS24089,North America,BWk_background,BWk oases,10.867058
NAUS24004,North America,BWk_background,BWk oases,1265.019478
NAUS24079,North America,non_BWh_BWk_background,non-BW oases,14.824411
NAUS24094,North America,non_BWh_BWk_background,non-BW oases,9.383832
NAUS24019,North America,non_BWh_BWk_background,non-BW oases,299.668613
NAUS24104,North America,BWk_background,BWk oases,6.159103
NAUS24146,North America,BWk_background,BWk oases,1.096144
NAUS24069,North America,non_BWh_BWk_background,non-BW oases,17.769901
NAUS24133,North America,BWk_background,BWk oases,2.330382
NAUS24052,North America,BWk_background,BWk oases,39.606622
NAUS24091,North America,non_BWh_BWk_background,non-BW oases,10.064505
NAUS24057,North America,non_BWh_BWk_background,non-BW oases,33.364183
NAUS24083,North America,non_BWh_BWk_background,non-BW oases,13.405458
NAUS24134,North America,BWk_background,BWk oases,2.324818
NAUS24084,North America,BWk_background,BWk oases,13.101759
NAUS24115,North America,BWk_background,BWk oases,4.114035
NAUS24076,North America,non_BWh_BWk_background,non-BW oases,15.923654
NAUS18019,North America,non_BWh_BWk_background,non-BW oases,95.195072
NAUS24122,North America,BWk_background,BWk oases,3.098016
NAUS24114,North America,non_BWh_BWk_background,non-BW oases,4.884551
NAUS24123,North America,BWk_background,BWk oases,3.002941
NAUS24144,North America,BWk_background,BWk oases,1.394468
NAUS24007,North America,non_BWh_BWk_background,non-BW oases,791.405284
NAUS24013,North America,non_BWh_BWk_background,non-BW oases,403.686129
NAUS24099,North America,non_BWh_BWk_background,non-BW oases,7.282726
NAUS24063,North America,BWk_background,BWk oases,22.166127
NAUS24103,North America,BWk_background,BWk oases,6.265201
NAUS24036,North America,non_BWh_BWk_background,non-BW oases,104.603847
NAUS24058,North America,non_BWh_BWk_background,non-BW oases,30.816373
NAUS18062,North America,non_BWh_BWk_background,non-BW oases,7.231807
NAUS24086,North America,non_BWh_BWk_background,non-BW oases,12.625246
NAUS24129,North America,non_BWh_BWk_background,non-BW oases,2.644093
NAUS18064,North America,non_BWh_BWk_background,non-BW oases,6.762835
NAUS24040,North America,non_BWh_BWk_background,non-BW oases,82.9763
NAUS20007,North America,non_BWh_BWk_background,non-BW oases,303.971359
NAUS18073,North America,non_BWh_BWk_background,non-BW oases,4.221728
NAUS18080,North America,non_BWh_BWk_background,non-BW oases,2.834635
NAUS18060,North America,non_BWh_BWk_background,non-BW oases,8.191862
NAUS18071,North America,non_BWh_BWk_background,non-BW oases,4.938374
NAUS18045,North America,non_BWh_BWk_background,non-BW oases,14.460765
NAUS18056,North America,non_BWh_BWk_background,non-BW oases,9.829017
NAUS18093,North America,non_BWh_BWk_background,non-BW oases,1.579085
NAUS18018,North America,non_BWh_BWk_background,non-BW oases,95.775096
NAUS18109,North America,non_BWh_BWk_background,non-BW oases,1.022953
NAUS24038,North America,non_BWh_BWk_background,non-BW oases,98.71497
NAUS18028,North America,non_BWh_BWk_background,non-BW oases,42.229723
NAUS18086,North America,non_BWh_BWk_background,non-BW oases,2.451428
NAUS18041,North America,non_BWh_BWk_background,non-BW oases,21.958211
NAUS18084,North America,non_BWh_BWk_background,non-BW oases,2.541553
NAUS18048,North America,non_BWh_BWk_background,non-BW oases,13.582268
NAUS18085,North America,non_BWh_BWk_background,non-BW oases,2.469065
NAUS24087,North America,non_BWh_BWk_background,non-BW oases,11.685357
NAUS18095,North America,non_BWh_BWk_background,non-BW oases,1.497527
NAUS18078,North America,non_BWh_BWk_background,non-BW oases,3.24826
